,sim_id,W01,AVE_p0,VE_p0,seed,scan_dict
0,299,0.001,3.563636363636364,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_299
0,300,0.001,3.563636363636364,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_300
0,301,0.001,3.563636363636364,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_301
0,302,0.001,3.563636363636364,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_302
0,303,0.001,3.563636363636364,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_303
0,304,0.001,3.563636363636364,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_304
0,305,0.001,3.563636363636364,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_305
0,306,0.001,3.563636363636364,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_306
0,307,0.001,3.563636363636364,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_307
0,308,0.001,3.563636363636364,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_308
0,309,0.001,3.563636363636364,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_309
0,310,0.001,3.563636363636364,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_310
0,311,0.001,3.563636363636364,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_311
0,312,0.001,3.563636363636364,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_312
0,313,0.001,3.563636363636364,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_313
0,314,0.001,3.563636363636364,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_314
0,315,0.001,3.563636363636364,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_315
0,316,0.001,3.563636363636364,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_316
0,317,0.001,3.563636363636364,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_317
0,318,0.001,3.563636363636364,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_318
0,319,0.001,3.563636363636364,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_319
0,320,0.001,3.563636363636364,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_320
0,321,0.001,3.563636363636364,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_321
0,322,0.001,3.563636363636364,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_322
0,323,0.001,3.563636363636364,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_323
0,324,0.001,3.563636363636364,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_324
0,325,0.001,3.563636363636364,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_325
0,326,0.001,3.563636363636364,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_326
0,327,0.001,3.563636363636364,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_327
0,328,0.001,3.563636363636364,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_328
0,329,0.001,3.563636363636364,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_329
0,330,0.001,3.563636363636364,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_330
0,331,0.001,3.563636363636364,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_331
0,332,0.001,3.563636363636364,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_332
0,333,0.001,3.563636363636364,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_333
0,334,0.001,3.563636363636364,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_334
0,335,0.001,3.563636363636364,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_335
0,336,0.001,3.563636363636364,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_336
0,337,0.001,3.563636363636364,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_337
0,338,0.001,3.563636363636364,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_338
0,339,0.001,3.563636363636364,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_339
0,340,0.001,3.563636363636364,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_340
0,341,0.001,3.563636363636364,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_341
0,342,0.001,3.563636363636364,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_342
0,343,0.001,3.563636363636364,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_343
0,344,0.001,3.563636363636364,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_344
0,345,0.001,3.563636363636364,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_345
0,346,0.001,3.563636363636364,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_346
0,347,0.001,3.563636363636364,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_347
0,348,0.001,3.563636363636364,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_348
0,349,0.001,3.563636363636364,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_349
0,350,0.001,3.563636363636364,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_350
0,351,0.001,3.563636363636364,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_351
0,352,0.001,3.563636363636364,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_352
0,353,0.001,3.563636363636364,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_353
0,354,0.001,3.563636363636364,4.2,2022,23032022_W01_AVEp0_VEp0_354
0,355,0.001,3.563636363636364,4.2,2023,23032022_W01_AVEp0_VEp0_355
0,356,0.001,3.563636363636364,4.2,2024,23032022_W01_AVEp0_VEp0_356
0,357,0.001,3.563636363636364,4.2,2025,23032022_W01_AVEp0_VEp0_357
0,358,0.001,3.563636363636364,4.2,2026,23032022_W01_AVEp0_VEp0_358
0,359,0.001,3.563636363636364,4.2,2027,23032022_W01_AVEp0_VEp0_359
0,360,0.001,3.6545454545454548,3.2,2022,23032022_W01_AVEp0_VEp0_360
0,361,0.001,3.6545454545454548,3.2,2023,23032022_W01_AVEp0_VEp0_361
0,362,0.001,3.6545454545454548,3.2,2024,23032022_W01_AVEp0_VEp0_362
0,363,0.001,3.6545454545454548,3.2,2025,23032022_W01_AVEp0_VEp0_363
0,364,0.001,3.6545454545454548,3.2,2026,23032022_W01_AVEp0_VEp0_364
0,365,0.001,3.6545454545454548,3.2,2027,23032022_W01_AVEp0_VEp0_365
0,366,0.001,3.6545454545454548,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_366
0,367,0.001,3.6545454545454548,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_367
0,368,0.001,3.6545454545454548,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_368
0,369,0.001,3.6545454545454548,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_369
0,370,0.001,3.6545454545454548,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_370
0,371,0.001,3.6545454545454548,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_371
0,372,0.001,3.6545454545454548,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_372
0,373,0.001,3.6545454545454548,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_373
0,374,0.001,3.6545454545454548,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_374
0,375,0.001,3.6545454545454548,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_375
0,376,0.001,3.6545454545454548,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_376
0,377,0.001,3.6545454545454548,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_377
0,378,0.001,3.6545454545454548,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_378
0,379,0.001,3.6545454545454548,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_379
0,380,0.001,3.6545454545454548,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_380
0,381,0.001,3.6545454545454548,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_381
0,382,0.001,3.6545454545454548,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_382
0,383,0.001,3.6545454545454548,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_383
0,384,0.001,3.6545454545454548,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_384
0,385,0.001,3.6545454545454548,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_385
0,386,0.001,3.6545454545454548,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_386
0,387,0.001,3.6545454545454548,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_387
0,388,0.001,3.6545454545454548,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_388
0,389,0.001,3.6545454545454548,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_389
0,390,0.001,3.6545454545454548,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_390
0,391,0.001,3.6545454545454548,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_391
0,392,0.001,3.6545454545454548,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_392
0,393,0.001,3.6545454545454548,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_393
0,394,0.001,3.6545454545454548,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_394
0,395,0.001,3.6545454545454548,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_395
0,396,0.001,3.6545454545454548,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_396
0,397,0.001,3.6545454545454548,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_397
0,398,0.001,3.6545454545454548,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_398
0,399,0.001,3.6545454545454548,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_399
0,400,0.001,3.6545454545454548,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_400
0,401,0.001,3.6545454545454548,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_401
0,402,0.001,3.6545454545454548,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_402
0,403,0.001,3.6545454545454548,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_403
0,404,0.001,3.6545454545454548,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_404
0,405,0.001,3.6545454545454548,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_405
0,406,0.001,3.6545454545454548,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_406
0,407,0.001,3.6545454545454548,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_407
0,408,0.001,3.6545454545454548,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_408
0,409,0.001,3.6545454545454548,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_409
0,410,0.001,3.6545454545454548,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_410
0,411,0.001,3.6545454545454548,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_411
0,412,0.001,3.6545454545454548,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_412
0,413,0.001,3.6545454545454548,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_413
0,414,0.001,3.6545454545454548,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_414
0,415,0.001,3.6545454545454548,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_415
0,416,0.001,3.6545454545454548,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_416
0,417,0.001,3.6545454545454548,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_417
0,418,0.001,3.6545454545454548,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_418
0,419,0.001,3.6545454545454548,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_419
0,420,0.001,3.6545454545454548,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_420
0,421,0.001,3.6545454545454548,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_421
0,422,0.001,3.6545454545454548,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_422
0,423,0.001,3.6545454545454548,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_423
0,424,0.001,3.6545454545454548,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_424
0,425,0.001,3.6545454545454548,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_425
0,426,0.001,3.6545454545454548,4.2,2022,23032022_W01_AVEp0_VEp0_426
0,427,0.001,3.6545454545454548,4.2,2023,23032022_W01_AVEp0_VEp0_427
0,428,0.001,3.6545454545454548,4.2,2024,23032022_W01_AVEp0_VEp0_428
0,429,0.001,3.6545454545454548,4.2,2025,23032022_W01_AVEp0_VEp0_429
0,430,0.001,3.6545454545454548,4.2,2026,23032022_W01_AVEp0_VEp0_430
0,431,0.001,3.6545454545454548,4.2,2027,23032022_W01_AVEp0_VEp0_431
0,432,0.001,3.7454545454545456,3.2,2022,23032022_W01_AVEp0_VEp0_432
0,433,0.001,3.7454545454545456,3.2,2023,23032022_W01_AVEp0_VEp0_433
0,434,0.001,3.7454545454545456,3.2,2024,23032022_W01_AVEp0_VEp0_434
0,435,0.001,3.7454545454545456,3.2,2025,23032022_W01_AVEp0_VEp0_435
0,436,0.001,3.7454545454545456,3.2,2026,23032022_W01_AVEp0_VEp0_436
0,437,0.001,3.7454545454545456,3.2,2027,23032022_W01_AVEp0_VEp0_437
0,438,0.001,3.7454545454545456,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_438
0,439,0.001,3.7454545454545456,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_439
0,440,0.001,3.7454545454545456,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_440
0,441,0.001,3.7454545454545456,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_441
0,442,0.001,3.7454545454545456,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_442
0,443,0.001,3.7454545454545456,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_443
0,444,0.001,3.7454545454545456,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_444
0,445,0.001,3.7454545454545456,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_445
0,446,0.001,3.7454545454545456,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_446
0,447,0.001,3.7454545454545456,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_447
0,448,0.001,3.7454545454545456,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_448
0,449,0.001,3.7454545454545456,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_449
0,450,0.001,3.7454545454545456,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_450
0,451,0.001,3.7454545454545456,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_451
0,452,0.001,3.7454545454545456,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_452
0,453,0.001,3.7454545454545456,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_453
0,454,0.001,3.7454545454545456,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_454
0,455,0.001,3.7454545454545456,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_455
0,456,0.001,3.7454545454545456,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_456
0,457,0.001,3.7454545454545456,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_457
0,458,0.001,3.7454545454545456,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_458
0,459,0.001,3.7454545454545456,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_459
0,460,0.001,3.7454545454545456,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_460
0,461,0.001,3.7454545454545456,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_461
0,462,0.001,3.7454545454545456,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_462
0,463,0.001,3.7454545454545456,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_463
0,464,0.001,3.7454545454545456,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_464
0,465,0.001,3.7454545454545456,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_465
0,466,0.001,3.7454545454545456,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_466
0,467,0.001,3.7454545454545456,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_467
0,468,0.001,3.7454545454545456,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_468
0,469,0.001,3.7454545454545456,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_469
0,470,0.001,3.7454545454545456,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_470
0,471,0.001,3.7454545454545456,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_471
0,472,0.001,3.7454545454545456,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_472
0,473,0.001,3.7454545454545456,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_473
0,474,0.001,3.7454545454545456,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_474
0,475,0.001,3.7454545454545456,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_475
0,476,0.001,3.7454545454545456,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_476
0,477,0.001,3.7454545454545456,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_477
0,478,0.001,3.7454545454545456,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_478
0,479,0.001,3.7454545454545456,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_479
0,480,0.001,3.7454545454545456,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_480
0,481,0.001,3.7454545454545456,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_481
0,482,0.001,3.7454545454545456,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_482
0,483,0.001,3.7454545454545456,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_483
0,484,0.001,3.7454545454545456,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_484
0,485,0.001,3.7454545454545456,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_485
0,486,0.001,3.7454545454545456,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_486
0,487,0.001,3.7454545454545456,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_487
0,488,0.001,3.7454545454545456,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_488
0,489,0.001,3.7454545454545456,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_489
0,490,0.001,3.7454545454545456,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_490
0,491,0.001,3.7454545454545456,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_491
0,492,0.001,3.7454545454545456,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_492
0,493,0.001,3.7454545454545456,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_493
0,494,0.001,3.7454545454545456,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_494
0,495,0.001,3.7454545454545456,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_495
0,496,0.001,3.7454545454545456,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_496
0,497,0.001,3.7454545454545456,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_497
0,498,0.001,3.7454545454545456,4.2,2022,23032022_W01_AVEp0_VEp0_498
0,499,0.001,3.7454545454545456,4.2,2023,23032022_W01_AVEp0_VEp0_499
0,500,0.001,3.7454545454545456,4.2,2024,23032022_W01_AVEp0_VEp0_500
0,501,0.001,3.7454545454545456,4.2,2025,23032022_W01_AVEp0_VEp0_501
0,502,0.001,3.7454545454545456,4.2,2026,23032022_W01_AVEp0_VEp0_502
0,503,0.001,3.7454545454545456,4.2,2027,23032022_W01_AVEp0_VEp0_503
0,504,0.001,3.8363636363636364,3.2,2022,23032022_W01_AVEp0_VEp0_504
0,505,0.001,3.8363636363636364,3.2,2023,23032022_W01_AVEp0_VEp0_505
0,506,0.001,3.8363636363636364,3.2,2024,23032022_W01_AVEp0_VEp0_506
0,507,0.001,3.8363636363636364,3.2,2025,23032022_W01_AVEp0_VEp0_507
0,508,0.001,3.8363636363636364,3.2,2026,23032022_W01_AVEp0_VEp0_508
0,509,0.001,3.8363636363636364,3.2,2027,23032022_W01_AVEp0_VEp0_509
0,510,0.001,3.8363636363636364,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_510
0,511,0.001,3.8363636363636364,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_511
0,512,0.001,3.8363636363636364,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_512
0,513,0.001,3.8363636363636364,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_513
0,514,0.001,3.8363636363636364,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_514
0,515,0.001,3.8363636363636364,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_515
0,516,0.001,3.8363636363636364,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_516
0,517,0.001,3.8363636363636364,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_517
0,518,0.001,3.8363636363636364,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_518
0,519,0.001,3.8363636363636364,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_519
0,520,0.001,3.8363636363636364,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_520
0,521,0.001,3.8363636363636364,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_521
0,522,0.001,3.8363636363636364,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_522
0,523,0.001,3.8363636363636364,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_523
0,524,0.001,3.8363636363636364,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_524
0,525,0.001,3.8363636363636364,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_525
0,526,0.001,3.8363636363636364,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_526
0,527,0.001,3.8363636363636364,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_527
0,528,0.001,3.8363636363636364,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_528
0,529,0.001,3.8363636363636364,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_529
0,530,0.001,3.8363636363636364,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_530
0,531,0.001,3.8363636363636364,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_531
0,532,0.001,3.8363636363636364,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_532
0,533,0.001,3.8363636363636364,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_533
0,534,0.001,3.8363636363636364,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_534
0,535,0.001,3.8363636363636364,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_535
0,536,0.001,3.8363636363636364,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_536
0,537,0.001,3.8363636363636364,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_537
0,538,0.001,3.8363636363636364,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_538
0,539,0.001,3.8363636363636364,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_539
0,540,0.001,3.8363636363636364,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_540
0,541,0.001,3.8363636363636364,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_541
0,542,0.001,3.8363636363636364,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_542
0,543,0.001,3.8363636363636364,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_543
0,544,0.001,3.8363636363636364,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_544
0,545,0.001,3.8363636363636364,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_545
0,546,0.001,3.8363636363636364,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_546
0,547,0.001,3.8363636363636364,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_547
0,548,0.001,3.8363636363636364,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_548
0,549,0.001,3.8363636363636364,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_549
0,550,0.001,3.8363636363636364,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_550
0,551,0.001,3.8363636363636364,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_551
0,552,0.001,3.8363636363636364,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_552
0,553,0.001,3.8363636363636364,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_553
0,554,0.001,3.8363636363636364,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_554
0,555,0.001,3.8363636363636364,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_555
0,556,0.001,3.8363636363636364,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_556
0,557,0.001,3.8363636363636364,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_557
0,558,0.001,3.8363636363636364,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_558
0,559,0.001,3.8363636363636364,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_559
0,560,0.001,3.8363636363636364,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_560
0,561,0.001,3.8363636363636364,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_561
0,562,0.001,3.8363636363636364,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_562
0,563,0.001,3.8363636363636364,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_563
0,564,0.001,3.8363636363636364,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_564
0,565,0.001,3.8363636363636364,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_565
0,566,0.001,3.8363636363636364,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_566
0,567,0.001,3.8363636363636364,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_567
0,568,0.001,3.8363636363636364,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_568
0,569,0.001,3.8363636363636364,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_569
0,570,0.001,3.8363636363636364,4.2,2022,23032022_W01_AVEp0_VEp0_570
0,571,0.001,3.8363636363636364,4.2,2023,23032022_W01_AVEp0_VEp0_571
0,572,0.001,3.8363636363636364,4.2,2024,23032022_W01_AVEp0_VEp0_572
0,573,0.001,3.8363636363636364,4.2,2025,23032022_W01_AVEp0_VEp0_573
0,574,0.001,3.8363636363636364,4.2,2026,23032022_W01_AVEp0_VEp0_574
0,575,0.001,3.8363636363636364,4.2,2027,23032022_W01_AVEp0_VEp0_575
0,576,0.001,3.9272727272727277,3.2,2022,23032022_W01_AVEp0_VEp0_576
0,577,0.001,3.9272727272727277,3.2,2023,23032022_W01_AVEp0_VEp0_577
0,578,0.001,3.9272727272727277,3.2,2024,23032022_W01_AVEp0_VEp0_578
0,579,0.001,3.9272727272727277,3.2,2025,23032022_W01_AVEp0_VEp0_579
0,580,0.001,3.9272727272727277,3.2,2026,23032022_W01_AVEp0_VEp0_580
